b'id',b'key',b'value',b'type'
b'65506256',b'highway',b'stop',b'regular'
b'65506257',b'highway',b'priority',b'regular'
b'65506259',b'highway',b'stop',b'regular'
b'65506259',b'stop',b'all',b'regular'
b'65506262',b'highway',b'stop',b'regular'
b'65506262',b'stop',b'all',b'regular'
b'65506346',b'highway',b'priority',b'regular'
b'65506348',b'highway',b'priority',b'regular'
b'65506351',b'highway',b'traffic_signals',b'regular'
b'65506355',b'highway',b'traffic_signals',b'regular'
b'65506357',b'highway',b'traffic_signals',b'regular'
b'65506368',b'highway',b'stop',b'regular'
b'65506368',b'stop',b'all',b'regular'
b'65506370',b'lane:both',b'parallel',b'parking'
b'65506373',b'junction',b'roundabout',b'regular'
b'65506373',b'lane:both',b'parallel',b'parking'
b'65506375',b'highway',b'priority',b'regular'
b'65506375',b'lane:both',b'parallel',b'parking'
b'65506383',b'highway',b'traffic_signals',b'regular'
b'65506386',b'highway',b'priority',b'regular'
b'65506388',b'highway',b'priority',b'regular'
b'65506410',b'highway',b'stop',b'regular'
b'65506410',b'stop',b'all',b'regular'
b'65506412',b'highway',b'priority',b'regular'
b'65506428',b'highway',b'stop',b'regular'
b'65506428',b'stop',b'all',b'regular'
b'65506439',b'highway',b'stop',b'regular'
b'65506439',b'stop',b'all',b'regular'
b'65507103',b'highway',b'turning_circle',b'regular'
b'65507204',b'highway',b'turning_circle',b'regular'
b'65507211',b'highway',b'turning_circle',b'regular'
b'65507337',b'highway',b'priority',b'regular'
b'65507597',b'highway',b'turning_circle',b'regular'
b'65508176',b'highway',b'turning_circle',b'regular'
b'65508924',b'highway',b'turning_circle',b'regular'
b'65509069',b'highway',b'turning_circle',b'regular'
b'65509091',b'highway',b'turning_circle',b'regular'
b'65509429',b'highway',b'turning_circle',b'regular'
b'65509534',b'highway',b'turning_circle',b'regular'
b'65509924',b'highway',b'turning_loop',b'regular'
b'65510085',b'highway',b'turning_circle',b'regular'
b'65510162',b'highway',b'turning_circle',b'regular'
b'65510561',b'highway',b'turning_circle',b'regular'
b'65510594',b'highway',b'turning_circle',b'regular'
b'65510837',b'highway',b'turning_circle',b'regular'
b'65510918',b'highway',b'turning_circle',b'regular'
b'65511948',b'highway',b'turning_circle',b'regular'
b'65512018',b'highway',b'turning_circle',b'regular'
b'65512031',b'highway',b'stop',b'regular'
b'65512031',b'stop',b'all',b'regular'
b'65512160',b'highway',b'turning_circle',b'regular'
b'65512373',b'highway',b'turning_circle',b'regular'
b'65512489',b'highway',b'priority',b'regular'
b'65512498',b'highway',b'priority',b'regular'
b'65512526',b'highway',b'priority',b'regular'
b'65512527',b'highway',b'stop',b'regular'
b'65512527',b'stop',b'all',b'regular'
b'65514043',b'highway',b'turning_circle',b'regular'
b'65514255',b'highway',b'traffic_signals',b'regular'
b'65514259',b'highway',b'priority',b'regular'
b'65514266',b'highway',b'priority',b'regular'
b'65514273',b'highway',b'priority',b'regular'
b'65514275',b'highway',b'traffic_signals',b'regular'
b'65514276',b'highway',b'priority',b'regular'
b'65514282',b'highway',b'traffic_signals',b'regular'
b'65514284',b'highway',b'priority',b'regular'
b'65514293',b'highway',b'traffic_signals',b'regular'
b'65514293',b'traffic_signals',b'signal',b'regular'
b'65514293',b'direction',b'forward',b'traffic_signals'
b'65514362',b'highway',b'stop',b'regular'
b'65514362',b'stop',b'all',b'regular'
b'65514368',b'direction',b'both',b'regular'
b'65514368',b'traffic_calming',b'bump',b'regular'
b'65514376',b'direction',b'both',b'regular'
b'65514376',b'traffic_calming',b'bump',b'regular'
b'65514381',b'direction',b'both',b'regular'
b'65514381',b'traffic_calming',b'bump',b'regular'
b'65514411',b'direction',b'both',b'regular'
b'65514411',b'traffic_calming',b'bump',b'regular'
b'65514778',b'highway',b'priority',b'regular'
b'65514780',b'highway',b'priority',b'regular'
b'65514782',b'highway',b'priority',b'regular'
b'65517241',b'highway',b'turning_circle',b'regular'
b'65518136',b'highway',b'turning_circle',b'regular'
b'65518302',b'highway',b'turning_circle',b'regular'
b'65518419',b'highway',b'turning_circle',b'regular'
b'65518525',b'highway',b'traffic_signals',b'regular'
b'65518526',b'highway',b'priority',b'regular'
b'65518528',b'highway',b'priority',b'regular'
b'65518529',b'highway',b'traffic_signals',b'regular'
b'65518559',b'highway',b'traffic_signals',b'regular'
b'65519158',b'highway',b'turning_circle',b'regular'
b'65519167',b'highway',b'turning_circle',b'regular'
b'65520235',b'highway',b'priority',b'regular'
b'65520236',b'noexit',b'yes',b'regular'
b'65520242',b'highway',b'priority',b'regular'
b'65520248',b'highway',b'priority',b'regular'
b'65520257',b'highway',b'stop',b'regular'
b'65520257',b'stop',b'all',b'regular'
b'65520504',b'highway',b'turning_circle',b'regular'
b'65520686',b'highway',b'turning_circle',b'regular'
b'65521581',b'highway',b'priority',b'regular'
b'65521582',b'highway',b'priority',b'regular'
b'65521598',b'highway',b'stop',b'regular'
b'65521598',b'stop',b'all',b'regular'
b'65521602',b'highway',b'stop',b'regular'
b'65521602',b'stop',b'all',b'regular'
b'65521699',b'COUNTYFP',b'085',b'regular'
b'65521699',b'STATEFP',b'06',b'regular'
b'65521699',b'Tiger:MTFCC',b'C3061',b'regular'
b'65521699',b'highway',b'turning_circle',b'regular'
b'65521699',b'source',b'Tiger2009',b'regular'
b'65523348',b'direction',b'both',b'regular'
b'65523348',b'highway',b'stop',b'regular'
b'65523353',b'highway',b'stop',b'regular'
b'65523353',b'lane:both',b'parallel',b'parking'
b'65523353',b'stop',b'all',b'regular'
b'65523355',b'direction',b'both',b'regular'
b'65523355',b'highway',b'stop',b'regular'
b'65523360',b'highway',b'priority',b'regular'
b'65523364',b'highway',b'stop',b'regular'
b'65523364',b'stop',b'all',b'regular'
b'65523375',b'crossing',b'uncontrolled',b'regular'
b'65523375',b'highway',b'crossing',b'regular'
b'65523375',b'kerb',b'lowered',b'regular'
b'65523831',b'lane:both',b'parallel',b'parking'
b'65523832',b'highway',b'priority',b'regular'
b'65523832',b'lane:both',b'parallel',b'parking'
b'65523834',b'crossing',b'unmarked',b'regular'
b'65523834',b'highway',b'crossing',b'regular'
b'65523834',b'kerb',b'lowered',b'regular'
b'65523834',b'lane:both',b'parallel',b'parking'
b'65523838',b'highway',b'traffic_signals',b'regular'
b'65523840',b'highway',b'priority',b'regular'
b'65523844',b'highway',b'priority',b'regular'
b'65523848',b'highway',b'priority',b'regular'
b'65523852',b'highway',b'stop',b'regular'
b'65523852',b'stop',b'all',b'regular'
b'65523856',b'highway',b'priority',b'regular'
b'65523861',b'highway',b'traffic_signals',b'regular'
b'65523863',b'highway',b'priority',b'regular'
b'65523868',b'highway',b'stop',b'regular'
b'65523868',b'stop',b'all',b'regular'
b'65523869',b'highway',b'priority',b'regular'
b'65523870',b'highway',b'stop',b'regular'
b'65523870',b'stop',b'all',b'regular'
b'65523872',b'highway',b'priority',b'regular'
b'65523874',b'highway',b'stop',b'regular'
b'65523874',b'stop',b'all',b'regular'
b'65523877',b'highway',b'priority',b'regular'
b'65523880',b'highway',b'priority',b'regular'
b'65525731',b'highway',b'stop',b'regular'
b'65525731',b'stop',b'all',b'regular'
b'65525914',b'highway',b'priority',b'regular'
b'65525923',b'highway',b'stop',b'regular'
b'65525923',b'stop',b'all',b'regular'
b'65525928',b'highway',b'priority',b'regular'
b'65525930',b'highway',b'stop',b'regular'
b'65525930',b'stop',b'all',b'regular'
b'65525932',b'highway',b'stop',b'regular'
b'65525932',b'stop',b'all',b'regular'
b'65528315',b'highway',b'turning_loop',b'regular'
b'65528450',b'highway',b'stop',b'regular'
b'65528450',b'stop',b'all',b'regular'
b'65529426',b'highway',b'stop',b'regular'
b'65529426',b'stop',b'all',b'regular'
b'65529430',b'highway',b'stop',b'regular'
b'65529430',b'stop',b'all',b'regular'
b'65529444',b'highway',b'turning_circle',b'regular'
b'65529454',b'highway',b'turning_circle',b'regular'
b'65531675',b'highway',b'turning_loop',b'regular'
b'65533989',b'highway',b'stop',b'regular'
b'65533989',b'stop',b'all',b'regular'
b'65533996',b'highway',b'stop',b'regular'
b'65533996',b'stop',b'all',b'regular'
b'65534114',b'barrier',b'bollard',b'regular'
b'65534689',b'highway',b'turning_circle',b'regular'
b'65536002',b'highway',b'turning_circle',b'regular'
b'65536638',b'highway',b'priority',b'regular'
b'65538353',b'highway',b'stop',b'regular'
b'65538353',b'stop',b'all',b'regular'
b'65538796',b'highway',b'turning_circle',b'regular'
b'65539582',b'crossing',b'uncontrolled',b'regular'
b'65539582',b'highway',b'crossing',b'regular'
b'65539582',b'kerb',b'lowered',b'regular'
b'65539583',b'crossing',b'uncontrolled',b'regular'
b'65539583',b'highway',b'crossing',b'regular'
b'65539583',b'kerb',b'lowered',b'regular'
b'65539594',b'highway',b'mini_roundabout',b'disused'
b'65540331',b'highway',b'priority',b'regular'
b'65540333',b'highway',b'priority',b'regular'
b'65541656',b'highway',b'priority',b'regular'
b'65541663',b'highway',b'stop',b'regular'
b'65541663',b'stop',b'all',b'regular'
b'65541668',b'highway',b'stop',b'regular'
b'65541668',b'stop',b'all',b'regular'
b'65542983',b'highway',b'priority',b'regular'
b'65542984',b'highway',b'priority',b'regular'
b'65542986',b'highway',b'stop',b'regular'
b'65542986',b'stop',b'all',b'regular'
b'65542989',b'highway',b'stop',b'regular'
b'65542989',b'stop',b'all',b'regular'
b'65543331',b'highway',b'priority',b'regular'
b'65543910',b'crossing',b'marked',b'regular'
b'65543910',b'highway',b'crossing',b'regular'
b'65543924',b'access',b'private',b'regular'
b'65543924',b'barrier',b'bollard',b'regular'
b'65544978',b'highway',b'turning_circle',b'regular'
b'65545149',b'highway',b'priority',b'regular'
b'65545328',b'highway',b'turning_circle',b'regular'
b'65545780',b'highway',b'priority',b'regular'
b'65546561',b'highway',b'turning_circle',b'regular'
b'65546898',b'highway',b'traffic_signals',b'regular'
b'65547220',b'highway',b'turning_circle',b'regular'
b'65547223',b'highway',b'turning_circle',b'regular'
b'65547557',b'highway',b'priority',b'regular'
b'65547559',b'highway',b'priority',b'regular'
b'65547561',b'highway',b'traffic_signals',b'regular'
b'65547563',b'highway',b'traffic_signals',b'regular'
b'65547567',b'highway',b'traffic_signals',b'regular'
b'65547569',b'highway',b'priority',b'regular'
b'65547569',b'lane:both',b'parallel',b'parking'
b'65547571',b'highway',b'priority',b'regular'
b'65547571',b'lane:both',b'parallel',b'parking'
b'65547584',b'highway',b'priority',b'regular'
b'65547587',b'highway',b'priority',b'regular'
b'65547589',b'highway',b'priority',b'regular'
b'65547631',b'highway',b'turning_circle',b'regular'
b'65547633',b'highway',b'priority',b'regular'
b'65548027',b'highway',b'priority',b'regular'
b'65548034',b'highway',b'priority',b'regular'
b'65548399',b'highway',b'turning_circle',b'regular'
b'65549281',b'highway',b'priority',b'regular'
b'65549287',b'highway',b'stop',b'regular'
b'65549287',b'stop',b'all',b'regular'
b'65549293',b'highway',b'priority',b'regular'
b'65549295',b'highway',b'stop',b'regular'
b'65549295',b'stop',b'all',b'regular'
b'65549297',b'highway',b'stop',b'regular'
b'65549297',b'stop',b'all',b'regular'
b'65549402',b'highway',b'turning_circle',b'regular'
b'65550282',b'highway',b'turning_circle',b'regular'
b'65551158',b'highway',b'priority',b'regular'
b'65551161',b'highway',b'priority',b'regular'
b'65551162',b'highway',b'priority',b'regular'
b'65551163',b'highway',b'stop',b'regular'
b'65551163',b'stop',b'all',b'regular'
b'65551172',b'highway',b'priority',b'regular'
b'65551708',b'highway',b'turning_circle',b'regular'
b'65552733',b'highway',b'turning_circle',b'regular'
b'65554402',b'highway',b'stop',b'regular'
b'65554402',b'stop',b'all',b'regular'
b'65554403',b'highway',b'stop',b'regular'
b'65554403',b'stop',b'all',b'regular'
b'65556459',b'highway',b'turning_circle',b'regular'
b'65556603',b'highway',b'stop',b'regular'
b'65556603',b'stop',b'all',b'regular'
b'65556951',b'highway',b'turning_circle',b'regular'
b'65559173',b'bus',b'yes',b'regular'
b'65559173',b'name',b'Searsville Parking Lot',b'regular'
b'65559173',b'network',b'Marguerite;SHC',b'regular'
b'65559173',b'operator',b'Stanford University',b'regular'
b'65559173',b'public_transport',b'stop_position',b'regular'
b'65559188',b'highway',b'stop',b'regular'
b'65559188',b'stop',b'all',b'regular'
b'65559191',b'direction',b'forward',b'regular'
b'65559191',b'highway',b'stop',b'regular'
b'65559191',b'traffic_sign',b'stop',b'regular'
b'65559198',b'highway',b'stop',b'regular'
b'65559198',b'stop',b'all',b'regular'
b'65559205',b'highway',b'stop',b'regular'
b'65559205',b'stop',b'all',b'regular'
b'65559212',b'highway',b'stop',b'regular'
b'65559212',b'stop',b'all',b'regular'
b'65559261',b'highway',b'traffic_signals',b'regular'
b'65560367',b'highway',b'traffic_signals',b'regular'
b'65561649',b'highway',b'turning_loop',b'regular'
b'65562929',b'highway',b'turning_circle',b'regular'
b'65562930',b'highway',b'turning_circle',b'regular'
b'65565228',b'highway',b'stop',b'regular'
b'65565228',b'stop',b'all',b'regular'
b'65566035',b'highway',b'turning_circle',b'regular'
b'65566045',b'highway',b'priority',b'regular'
b'65566625',b'highway',b'stop',b'regular'
b'65566625',b'stop',b'all',b'regular'
b'65567181',b'highway',b'turning_circle',b'regular'
b'65567183',b'highway',b'turning_circle',b'regular'
b'65567957',b'highway',b'turning_circle',b'regular'
b'65568601',b'highway',b'priority',b'regular'
b'65568618',b'highway',b'priority',b'regular'
b'65569280',b'highway',b'turning_circle',b'regular'
b'65570544',b'highway',b'turning_circle',b'regular'
b'65570850',b'highway',b'turning_circle',b'regular'
b'65573940',b'highway',b'stop',b'regular'
b'65573940',b'stop',b'all',b'regular'
b'65574716',b'highway',b'priority',b'regular'
b'65575233',b'highway',b'turning_circle',b'regular'
b'65575736',b'highway',b'traffic_signals',b'regular'
b'65576719',b'highway',b'priority',b'regular'
b'65576722',b'highway',b'turning_circle',b'regular'
b'65579203',b'highway',b'turning_circle',b'regular'
b'65579360',b'highway',b'turning_circle',b'regular'
b'65579535',b'highway',b'turning_circle',b'regular'
b'65579558',b'highway',b'stop',b'regular'
b'65579558',b'stop',b'all',b'regular'
b'65579564',b'highway',b'stop',b'regular'
b'65579564',b'stop',b'all',b'regular'
b'65579569',b'highway',b'priority',b'regular'
b'65579571',b'highway',b'traffic_signals',b'regular'
b'65579576',b'highway',b'stop',b'regular'
b'65579576',b'stop',b'all',b'regular'
b'65579590',b'highway',b'stop',b'regular'
b'65579590',b'stop',b'all',b'regular'
b'65579594',b'highway',b'stop',b'regular'
b'65579594',b'stop',b'all',b'regular'
b'65579655',b'highway',b'stop',b'regular'
b'65579655',b'stop',b'all',b'regular'
b'65581299',b'highway',b'turning_circle',b'regular'
b'65581459',b'highway',b'priority',b'regular'
b'65581461',b'highway',b'priority',b'regular'
b'65581463',b'traffic_calming',b'island',b'regular'
b'65581468',b'highway',b'priority',b'regular'
b'65581470',b'highway',b'stop',b'regular'
b'65581470',b'stop',b'all',b'regular'
b'65581800',b'highway',b'turning_circle',b'regular'
b'65582171',b'highway',b'stop',b'regular'
b'65582171',b'stop',b'all',b'regular'
b'65582172',b'highway',b'stop',b'regular'
b'65582172',b'stop',b'all',b'regular'
b'65582174',b'highway',b'traffic_signals',b'regular'
b'65582174',b'traffic_signals',b'signal',b'regular'
b'65582176',b'highway',b'traffic_signals',b'regular'
b'65582177',b'highway',b'traffic_signals',b'regular'
b'65582178',b'highway',b'stop',b'regular'
b'65582178',b'stop',b'all',b'regular'
b'65582182',b'highway',b'priority',b'regular'
b'65582182',b'lane:both',b'parallel',b'parking'
b'65582184',b'highway',b'priority',b'regular'
b'65582188',b'highway',b'priority',b'regular'
b'65582193',b'highway',b'priority',b'regular'
